"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"2011-08-29",3.998,"pH","8.77"
"2006-09-29",2,"pH","7.97"
"2012-06-19",0,"pH","8.72"
"2013-05-31",0.308,"pH","8.4"
"2013-06-20",2.012,"pH","9.0"
"2007-06-05",3,"pH","8.62"
"2013-09-23",0.322,"pH","8.2"
"2007-09-12",1,"pH","7.98"
"2008-05-09",6.001,"pH","8.01"
"2008-05-09",10.003,"pH","7.77"
"2008-06-03",2.998,"pH","8.28"
"2008-06-19",0.998,"pH","8.07"
"2008-07-11",7.008,"pH","8.15"
"2008-08-01",1.999,"pH","8.41"
"2009-05-06",2,"pH","8.13"
"2009-06-18",0,"pH","8.57"
"2009-07-07",3.997,"pH","8.41"
"2009-08-27",7.004,"pH","8.31"
"2009-09-16",9.005,"pH","7.76"
"2010-05-06",3.998,"pH","7.94"
"2010-05-24",5.009,"pH","8.17"
"2010-06-29",2.005,"pH","8.55"
"2010-08-27",7.001,"pH","8.61"
"2011-06-09",0,"pH","8.44"
"2011-08-29",9.6,"pH","7.45"
"2012-05-08",9.041,"pH","8.26"
"2012-09-18",4.003,"pH","8.3"
"2013-05-31",7.007,"pH","8.3"
"2013-06-20",0.315,"pH","9.0"
"2013-06-20",7.015,"pH","8.4"
"2013-07-10",0.32,"pH","8.9"
"2013-07-10",9.795,"pH","7.6"
"2013-08-14",3.009,"pH","9.1"
"2013-08-14",8.01,"pH","7.9"
"2006-05-30",0.347,"pH","8.32"
"2007-07-31",0,"pH","8.84"
"2008-08-01",1.001,"pH","8.14"
"2009-07-24",0,"pH","8.7"
"2009-08-11",1.001,"pH","8.44"
"2010-08-05",1,"pH","8.42"
"2010-08-27",3.4,"pH","8.23"
"2010-09-16",2.004,"pH","8.57"
"2011-06-09",1.985,"pH","8.66"
"2011-08-29",0,"pH","8.94"
"2011-09-16",0,"pH","8.55"
"2012-08-28",1.012,"pH","8.8"
"2013-08-14",2.014,"pH","9.1"
"2007-08-16",0,"pH","8.46"
"2007-09-12",0,"pH","8.03"
"2010-06-29",6.004,"pH","7.94"
"2010-08-27",1.993,"pH","8.68"
"2010-09-16",3.985,"pH","8.49"
"2011-08-09",2.002,"pH","8.67"
"2011-08-29",2,"pH","8.81"
"2012-08-10",6.126,"pH","8.22"
"2012-09-18",2.015,"pH","8.43"
"2013-05-10",2.017,"pH","8.1"
"2006-05-02",17.952,"pH","7.22"
"2006-05-30",6.003,"pH","7.96"
"2006-05-30",10.001,"pH","7.54"
"2006-06-16",3,"pH","8.13"
"2007-05-07",18,"pH","7.12"
"2007-06-05",5,"pH","8.66"
"2007-06-05",9,"pH","8.09"
"2011-08-09",1.999,"pH","8.58"
"2007-07-13",4,"pH","8.18"
"2007-08-16",3,"pH","8.43"
"2008-07-11",17.005,"pH","6.66"
"2008-08-01",14.004,"pH","6.55"
"2008-09-11",2.998,"pH","7.26"
"2009-06-18",0,"pH","8.46"
"2009-07-07",0,"pH","8.36"
"2009-09-16",21.51,"pH","6.69"
"2010-06-29",13.996,"pH","6.96"
"2010-07-19",4.01,"pH","8.49"
"2010-08-05",1,"pH","8.61"
"2010-08-05",5,"pH","8.71"
"2010-08-05",9,"pH","7.90"
"2010-08-27",6.007,"pH","8.39"
"2011-05-05",9.993,"pH","7.92"
"2012-07-25",6.009,"pH","8.32"
"2011-06-29",13.995,"pH","7.37"
"2011-08-29",1,"pH","8.64"
"2011-09-16",9.002,"pH","8.23"
"2011-10-19",0,"pH","8.02"
"2011-10-19",5.005,"pH","7.88"
"2011-10-19",9.995,"pH","7.86"
"2011-10-19",6.998,"pH","7.87"
"2011-10-19",14.001,"pH","7.86"
"2012-01-11",3.981,"pH","7.96"
"2012-01-11",8.988,"pH","7.87"
"2012-03-21",0,"pH","7.78"
"2012-03-21",9.988,"pH","7.64"
"2012-03-21",19.357,"pH","7.29"
"2012-06-19",7.005,"pH","8.57"
"2012-09-18",0,"pH","9.70"
"2012-09-18",6.012,"pH","8.32"
"2012-09-18",10.008,"pH","8.22"
"2012-09-18",16.008,"pH","7.69"
"2012-10-29",1.004,"pH","8.55"
"2013-09-23",3.007,"pH","8.0"
"1954-08-02",0,"Depth, Secchi disk depth","2.44"
"1954-08-02",0,"Alkalinity, total","112.5"
"1954-08-02",0,"Phosphorus","0.001"
"1954-08-02",0,"Sulfate","11"
"1969-06-16",0,"Depth, Secchi disk depth","3.66"
"1969-06-16",0,"Temperature, water","20"
"1969-06-16",0,"pH","8.3"
"1969-06-16",0,"Organic Nitrogen","0.38"
"1969-06-16",0,"Inorganic nitrogen (nitrate and nitrite)","0.051"
"1969-06-16",0,"Alkalinity, total","120"
"1969-06-16",0,"Phosphorus","0.022"
"1969-06-16",0,"Chloride","8.8"
"1969-06-16",0,"Sulfate","2.8"
"1969-06-16",1.22,"Temperature, water","18.89"
"1969-06-16",3.05,"Dissolved oxygen (DO)","8"
"1969-06-16",3.05,"Dissolved oxygen saturation","85.1064"
"1969-06-16",3.05,"Temperature, water","18.89"
"1969-06-16",6.1,"Temperature, water","18.89"
"1969-06-16",7.62,"Dissolved oxygen (DO)","7.8"
"1969-06-16",7.62,"Dissolved oxygen saturation","82.9787"
"1969-06-16",7.62,"Temperature, water","18.89"
"1969-06-16",10.67,"Temperature, water","18.89"
"1969-06-16",11.28,"Temperature, water","17.78"
"1971-03-24",1.22,"pH","8.2"
"1971-03-24",1.22,"Turbidity","2.5"
"1971-03-24",1.22,"Phosphorus","0.11"
"1971-03-24",1.22,"Alkalinity, total","125"
"1971-03-24",1.22,"Chloride","1.4"
"1971-03-24",1.22,"Sulfate","38.5"
"1971-03-24",3.66,"pH","8"
"1971-03-24",3.66,"Turbidity","0.8"
"1971-03-24",3.66,"Alkalinity, total","140"
"1979-08-02",2.13,"Temperature, water","23.78"
"1971-03-24",3.66,"Phosphorus","0.18"
"1971-03-24",3.66,"Phosphorus","0.018"
"1971-03-24",3.66,"Chloride","12.2"
"1971-03-24",3.66,"Sulfate","10.8"
"1971-03-24",12.19,"pH","8.2"
"1971-03-24",12.19,"Alkalinity, total","165"
"1979-08-02",4.88,"Temperature, water","23.61"
"1971-03-24",12.19,"Phosphorus","0.42"
"1971-03-24",12.19,"Chloride","2.8"
"1971-03-24",12.19,"Sulfate","36.5"
"1974-08-07",0,"Depth, Secchi disk depth","2.29"
"1979-08-02",0,"Dissolved oxygen (DO)","8.6"
"1979-08-02",0,"Dissolved oxygen saturation","101.176"
"1979-08-02",0,"Depth, Secchi disk depth","3.35"
"1979-08-02",0,"Temperature, water","23.89"
"1979-08-02",0.91,"Temperature, water","23.33"
"1979-08-02",3.05,"Dissolved oxygen (DO)","8.6"
"1979-08-02",3.05,"Dissolved oxygen saturation","101.176"
"1979-08-02",3.05,"Temperature, water","23.78"
"1979-08-02",3.96,"Temperature, water","23.61"
"1979-08-02",6.1,"Dissolved oxygen (DO)","8.3"
"1979-08-02",6.1,"Dissolved oxygen saturation","95.4023"
"1979-08-02",6.1,"Temperature, water","23.5"
"1979-08-02",6.4,"Dissolved oxygen (DO)","8"
"1979-08-02",6.4,"Dissolved oxygen saturation","91.954"
"1979-08-02",6.4,"Temperature, water","23.39"
"1979-08-02",6.71,"Dissolved oxygen (DO)","7.1"
"1979-08-02",6.71,"Dissolved oxygen saturation","81.6092"
"1979-08-02",6.71,"Temperature, water","23.11"
"1979-08-02",7.01,"Dissolved oxygen (DO)","6.2"
"1979-08-02",7.01,"Dissolved oxygen saturation","71.2643"
"1979-08-02",7.01,"Temperature, water","22.78"
"1979-08-02",7.32,"Dissolved oxygen (DO)","3.9"
"1979-08-02",7.32,"Dissolved oxygen saturation","44.3181"
"1979-08-02",7.32,"Temperature, water","21.89"
"1979-08-02",7.62,"Dissolved oxygen (DO)","2.7"
"1979-08-02",7.62,"Dissolved oxygen saturation","30"
"1979-08-02",7.62,"Temperature, water","21"
"1979-08-02",9.14,"Dissolved oxygen (DO)","0.7"
"1979-08-02",9.14,"Dissolved oxygen saturation","7.44681"
"1979-08-02",9.14,"Temperature, water","18.89"
"1979-08-02",12.19,"Dissolved oxygen (DO)","0.3"
"1979-08-02",12.19,"Dissolved oxygen saturation","3.15789"
"1979-08-02",12.19,"Temperature, water","17.5"
"1979-08-02",13.72,"Dissolved oxygen (DO)","0.3"
"1979-08-02",13.72,"Dissolved oxygen saturation","3.09278"
"1979-08-02",13.72,"Temperature, water","17.22"
"1984-05-11",0,"Dissolved oxygen (DO)","10"
"1984-05-11",0,"Dissolved oxygen saturation","90.0901"
"1984-05-11",0,"Depth, Secchi disk depth","5"
"1984-05-11",0,"Temperature, water","11"
"1984-05-11",0,"pH","8.41"
"1984-05-11",0,"Specific conductance","255"
"1984-05-11",0,"Phosphorus","0.02"
"1984-05-11",0,"Chlorophyll a, uncorrected for pheophytin","3.6"
"1984-05-11",1,"Dissolved oxygen (DO)","10"
"1984-05-11",1,"Dissolved oxygen saturation","90.0901"
"1984-05-11",1,"Temperature, water","11"
"1984-05-11",2,"Dissolved oxygen (DO)","10"
"1984-05-11",2,"Dissolved oxygen saturation","90.0901"
"1984-05-11",2,"Temperature, water","11"
"1984-05-11",3,"Dissolved oxygen (DO)","10"
"1984-05-11",3,"Dissolved oxygen saturation","90.0901"
"1984-05-11",3,"Temperature, water","11"
"1984-05-11",4,"Dissolved oxygen (DO)","10"
"1984-05-11",4,"Dissolved oxygen saturation","90.0901"
"1984-05-11",4,"Temperature, water","11"
"1984-05-11",5,"Dissolved oxygen (DO)","10.2"
"1984-05-11",5,"Dissolved oxygen saturation","90.2655"
"1984-05-11",5,"Temperature, water","10"
"1984-05-11",5,"pH","8.36"
"1984-05-11",5,"Specific conductance","255"
"1984-05-11",5,"Phosphorus","0.02"
"1984-05-11",6,"Dissolved oxygen (DO)","9.8"
"1984-05-11",6,"Dissolved oxygen saturation","86.7256"
"1984-05-11",6,"Temperature, water","10"
"1984-05-11",7,"Dissolved oxygen (DO)","9.6"
"1984-05-11",7,"Dissolved oxygen saturation","84.9557"
"1984-05-11",7,"Temperature, water","10"
"1984-05-11",10.97,"Temperature, water","10"
"1984-05-11",0,"Dissolved oxygen (DO)","10"
"1984-05-11",0,"Dissolved oxygen saturation","90.0901"
"1984-05-11",0,"Depth, Secchi disk depth","4.8"
"1984-05-11",0,"Temperature, water","11"
"1984-05-11",0,"pH","8.31"
"1984-05-11",0,"Specific conductance","255"
"1984-05-11",0,"Inorganic nitrogen (nitrate and nitrite)","0.1"
"1984-05-11",0,"Phosphorus","0.015"
"1984-05-11",0,"Alkalinity, total","101"
"1984-05-11",0,"Chlorophyll a, uncorrected for pheophytin","3.7"
"1984-05-11",1,"Dissolved oxygen (DO)","10.1"
"1984-05-11",1,"Dissolved oxygen saturation","90.991"
"1984-05-11",1,"Temperature, water","11"
"1984-05-11",2,"Dissolved oxygen (DO)","10.2"
"1984-05-11",2,"Dissolved oxygen saturation","91.8919"
"1984-05-11",2,"Temperature, water","11"
"1984-05-11",3,"Dissolved oxygen (DO)","10.3"
"1984-05-11",3,"Dissolved oxygen saturation","92.7928"
"1984-05-11",3,"Temperature, water","11"
"1984-05-11",4,"Dissolved oxygen (DO)","10.3"
"1984-05-11",4,"Dissolved oxygen saturation","92.7928"
"1984-05-11",4,"Temperature, water","11"
"1984-05-11",5,"Dissolved oxygen (DO)","10.2"
"1984-05-11",5,"Dissolved oxygen saturation","90.2655"
"1984-05-11",5,"Temperature, water","10"
"1984-05-11",6,"Dissolved oxygen (DO)","10.2"
"1984-05-11",6,"Dissolved oxygen saturation","90.2655"
"1984-05-11",6,"Temperature, water","10"
"1984-05-11",7,"Dissolved oxygen (DO)","10.2"
"1984-05-11",7,"Dissolved oxygen saturation","90.2655"
"1984-05-11",7,"Temperature, water","10"
"1984-05-11",8,"Dissolved oxygen (DO)","10.1"
"1984-05-11",8,"Dissolved oxygen saturation","89.3805"
"1984-05-11",8,"Temperature, water","10"
"1984-05-11",9,"Dissolved oxygen (DO)","10"
"1984-05-11",9,"Dissolved oxygen saturation","88.4956"
"1984-05-11",9,"Temperature, water","10"
"1984-05-11",10,"Dissolved oxygen (DO)","9.9"
"1984-05-11",10,"Dissolved oxygen saturation","87.6106"
"1984-05-11",10,"Temperature, water","10"
"1984-05-11",10,"Specific conductance","255"
"1984-05-11",10,"pH","8.3"
"1984-05-11",10,"Phosphorus","0.02"
"1984-05-11",11,"Dissolved oxygen (DO)","9.9"
"1984-05-11",11,"Dissolved oxygen saturation","87.6106"
"1984-05-11",11,"Temperature, water","10"
"1984-05-11",12,"Dissolved oxygen (DO)","9.8"
"1984-05-11",12,"Dissolved oxygen saturation","84.4827"
"1984-05-11",12,"Temperature, water","9.5"
"1984-05-11",13,"Dissolved oxygen (DO)","9.8"
"1984-05-11",13,"Dissolved oxygen saturation","84.4827"
"1984-05-11",13,"Temperature, water","9.5"
"1984-05-11",14,"Dissolved oxygen (DO)","9.6"
"1984-05-11",14,"Dissolved oxygen saturation","82.7586"
"1984-05-11",14,"Temperature, water","9.5"
"1984-05-11",15,"Dissolved oxygen (DO)","9.3"
"1984-05-11",15,"Dissolved oxygen saturation","80.1724"
"1984-05-11",15,"Temperature, water","9"
"1984-05-11",16,"Dissolved oxygen (DO)","9.3"
"1984-05-11",16,"Dissolved oxygen saturation","80.1724"
"1984-05-11",16,"Temperature, water","9"
"1984-05-11",17,"Dissolved oxygen (DO)","9.2"
"1984-05-11",17,"Dissolved oxygen saturation","79.3103"
"1984-05-11",17,"Temperature, water","9"
"1984-05-11",18,"Dissolved oxygen (DO)","9.2"
"1984-05-11",18,"Dissolved oxygen saturation","79.3103"
"1984-05-11",18,"Temperature, water","9"
"1984-05-11",19,"Dissolved oxygen (DO)","9.3"
"1984-05-11",19,"Dissolved oxygen saturation","80.1724"
"1984-05-11",19,"Temperature, water","9"
"1984-05-11",20,"Dissolved oxygen (DO)","9.2"
"1984-05-11",20,"Dissolved oxygen saturation","79.3103"
"1984-05-11",20,"Temperature, water","9"
"1984-05-11",20,"pH","8.11"
"1984-05-11",20,"Specific conductance","255"
"1984-05-11",20,"Phosphorus","0.02"
"1984-05-11",21,"Dissolved oxygen (DO)","9"
"1984-05-11",21,"Dissolved oxygen saturation","77.5862"
"1984-05-11",21,"Temperature, water","9"
"1984-05-11",22,"Dissolved oxygen (DO)","9"
"1984-05-11",22,"Dissolved oxygen saturation","77.5862"
"1984-05-11",22,"Temperature, water","9"
"1984-05-11",23,"Dissolved oxygen (DO)","8.9"
"1984-05-11",23,"Dissolved oxygen saturation","76.7241"
"1984-05-11",23,"Temperature, water","9"
"1984-05-11",24,"Dissolved oxygen (DO)","8.8"
"1984-05-11",24,"Dissolved oxygen saturation","75.862"
"1984-05-11",24,"Temperature, water","9"
"1984-05-11",0,"Dissolved oxygen (DO)","10.2"
"1984-05-11",0,"Dissolved oxygen saturation","91.8919"
"1984-05-11",0,"Depth, Secchi disk depth","4.9"
"1984-05-11",0,"Temperature, water","11"
"1984-05-11",0,"pH","8.44"
"1984-05-11",0,"Specific conductance","255"
"1984-05-11",0,"Phosphorus","0.02"
"1984-05-11",0,"Chlorophyll a, uncorrected for pheophytin","3.4"
"1984-06-18",2,"Temperature, water","21"
"1984-05-11",1,"Dissolved oxygen (DO)","10.2"
"1984-05-11",1,"Dissolved oxygen saturation","91.8919"
"1984-05-11",1,"Temperature, water","11"
"1984-05-11",2,"Dissolved oxygen (DO)","10.4"
"1984-05-11",2,"Dissolved oxygen saturation","93.6937"
"1984-05-11",2,"Temperature, water","11"
"1984-05-11",3,"Dissolved oxygen (DO)","10.3"
"1984-05-11",3,"Dissolved oxygen saturation","92.7928"
"1984-05-11",3,"Temperature, water","11"
"1984-05-11",4,"Dissolved oxygen (DO)","10.4"
"1984-05-11",4,"Dissolved oxygen saturation","93.6937"
"1984-05-11",4,"Temperature, water","11"
"1984-05-11",5,"Dissolved oxygen (DO)","10.4"
"1984-05-11",5,"Dissolved oxygen saturation","92.0354"
"1984-05-11",5,"Temperature, water","10.5"
"1984-05-11",6,"Dissolved oxygen (DO)","10.3"
"1984-05-11",6,"Dissolved oxygen saturation","91.1504"
"1984-05-11",6,"Temperature, water","10"
"1984-05-11",7,"Dissolved oxygen (DO)","9.9"
"1984-05-11",7,"Dissolved oxygen saturation","87.6106"
"1984-05-11",7,"Temperature, water","10"
"1984-05-11",7,"pH","8.24"
"1984-05-11",7,"Specific conductance","255"
"1984-05-11",7,"Phosphorus","0.02"
"1984-05-11",8,"Dissolved oxygen (DO)","9.4"
"1984-05-11",8,"Dissolved oxygen saturation","81.0345"
"1984-05-11",8,"Temperature, water","9"
"1984-06-18",0,"Dissolved oxygen (DO)","8.4"
"1984-06-18",0,"Dissolved oxygen saturation","91.3043"
"1984-06-18",0,"Depth, Secchi disk depth","3.2"
"1984-06-18",0,"Temperature, water","20.5"
"1984-06-18",0,"pH","8.46"
"1984-06-18",0,"Specific conductance","250"
"1984-06-18",0,"Phosphorus","0.03"
"1984-06-18",0,"Chlorophyll a, uncorrected for pheophytin","11"
"1984-06-18",1,"Dissolved oxygen (DO)","8.3"
"1984-06-18",1,"Dissolved oxygen saturation","90.2174"
"1984-06-18",1,"Temperature, water","20"
"1984-06-18",2,"Dissolved oxygen (DO)","8.2"
"1984-06-18",2,"Dissolved oxygen saturation","89.1304"
"1984-06-18",2,"Temperature, water","20"
"1984-06-18",3,"Dissolved oxygen (DO)","8"
"1984-06-18",3,"Dissolved oxygen saturation","86.9565"
"1984-06-18",3,"Temperature, water","20"
"1984-06-18",4,"Dissolved oxygen (DO)","7.6"
"1984-06-18",4,"Dissolved oxygen saturation","82.6087"
"1984-06-18",4,"Temperature, water","20"
"1984-06-18",5,"Dissolved oxygen (DO)","4.8"
"1984-06-18",5,"Dissolved oxygen saturation","52.1739"
"1984-06-18",5,"Temperature, water","20"
"1984-06-18",6,"Dissolved oxygen (DO)","3.9"
"1984-06-18",6,"Dissolved oxygen saturation","41.4893"
"1984-06-18",6,"Temperature, water","19.5"
"1984-06-18",2,"Dissolved oxygen saturation","93.3333"
"1984-06-18",6,"pH","7.8"
"1984-06-18",6,"Specific conductance","250"
"1984-06-18",6,"Phosphorus","0.03"
"1984-06-18",0,"Dissolved oxygen (DO)","8.6"
"1984-06-18",0,"Dissolved oxygen saturation","95.5555"
"1984-06-18",0,"Depth, Secchi disk depth","3.4"
"1984-06-18",0,"Temperature, water","21"
"1984-06-18",0,"pH","8.42"
"1984-06-18",0,"Specific conductance","245"
"1984-06-18",2,"Dissolved oxygen saturation","95.6521"
"1984-06-18",0,"Phosphorus","0.025"
"1984-06-18",0,"Chlorophyll a, uncorrected for pheophytin","10"
"1984-06-18",1,"Dissolved oxygen (DO)","8.4"
"1984-06-18",1,"Dissolved oxygen saturation","93.3333"
"1984-06-18",1,"Temperature, water","21"
"1984-06-18",2,"Dissolved oxygen (DO)","8.4"
"1984-06-18",3,"Dissolved oxygen (DO)","8.2"
"1984-06-18",3,"Dissolved oxygen saturation","89.1304"
"1984-06-18",3,"Temperature, water","20"
"1984-06-18",4,"Dissolved oxygen (DO)","7.1"
"1984-06-18",4,"Dissolved oxygen saturation","77.1739"
"1984-06-18",4,"Temperature, water","20"
"1984-06-18",5,"Dissolved oxygen (DO)","0.6"
"1984-06-18",5,"Dissolved oxygen saturation","6.38298"
"1984-06-18",5,"Temperature, water","19"
"1984-06-18",5,"pH","7.98"
"1984-06-18",5,"Specific conductance","245"
"1984-06-18",5,"Phosphorus","0.02"
"1984-06-18",0,"Dissolved oxygen (DO)","8.8"
"1984-06-18",0,"Dissolved oxygen saturation","95.6521"
"1984-06-18",0,"Depth, Secchi disk depth","3.2"
"1984-06-18",0,"Temperature, water","20.5"
"1984-06-18",0,"pH","8.38"
"1984-06-18",0,"Specific conductance","255"
"1984-06-18",0,"Chlorophyll a, uncorrected for pheophytin","13"
"1984-06-18",1,"Dissolved oxygen (DO)","8.8"
"1984-06-18",1,"Dissolved oxygen saturation","95.6521"
"1984-06-18",1,"Temperature, water","20.5"
"1984-06-18",2,"Dissolved oxygen (DO)","8.8"
"1984-06-18",2,"Temperature, water","20.5"
"1984-06-18",3,"Dissolved oxygen (DO)","8.8"
"1984-06-18",3,"Dissolved oxygen saturation","95.6521"
"1984-06-18",3,"Temperature, water","20"
"1984-06-18",4,"Dissolved oxygen (DO)","8.7"
"1984-06-18",4,"Dissolved oxygen saturation","94.5652"
"1984-06-18",4,"Temperature, water","20"
"1984-06-18",5,"Dissolved oxygen (DO)","8.7"
"1984-06-18",5,"Dissolved oxygen saturation","94.5652"
"1984-06-18",5,"Temperature, water","20"
"1984-06-18",6,"Dissolved oxygen (DO)","8.6"
"1984-06-18",6,"Dissolved oxygen saturation","93.4782"
"1984-06-18",6,"Temperature, water","20"
"1984-06-18",7,"Dissolved oxygen (DO)","8.6"
"1984-06-18",7,"Dissolved oxygen saturation","93.4782"
"1984-06-18",7,"Temperature, water","20"
"1984-06-18",8,"Dissolved oxygen (DO)","8.5"
"1984-06-18",8,"Dissolved oxygen saturation","92.3913"
"1984-06-18",8,"Temperature, water","20"
"1984-06-18",9,"Dissolved oxygen (DO)","8.3"
"1984-06-18",9,"Dissolved oxygen saturation","90.2174"
"1984-06-18",9,"Temperature, water","20"
"1984-06-18",10,"Dissolved oxygen (DO)","6.1"
"1984-06-18",10,"Dissolved oxygen saturation","64.2105"
"1984-06-18",10,"Temperature, water","18"
"1984-06-18",10,"pH","8.4"
"1984-06-18",10,"Specific conductance","255"
"1984-06-18",10,"Phosphorus","0.02"
"1984-06-18",11,"Dissolved oxygen (DO)","4.1"
"1984-06-18",11,"Dissolved oxygen saturation","41"
"1984-06-18",11,"Temperature, water","16.5"
"1984-06-18",12,"Dissolved oxygen (DO)","2.8"
"1984-06-18",12,"Dissolved oxygen saturation","27.4509"
"1984-06-18",12,"Temperature, water","15"
"1984-06-18",13,"Dissolved oxygen (DO)","2.1"
"1984-06-18",13,"Dissolved oxygen saturation","19.8113"
"1984-06-18",13,"Temperature, water","13.5"
"1984-06-18",14,"Dissolved oxygen (DO)","2"
"1984-06-18",14,"Dissolved oxygen saturation","18.8679"
"1984-06-18",14,"Temperature, water","13"
"1984-06-18",15,"Dissolved oxygen (DO)","2.6"
"1984-06-18",15,"Dissolved oxygen saturation","24.0741"
"1984-06-18",15,"Temperature, water","12"
"1984-06-18",16,"Dissolved oxygen (DO)","2.4"
"1984-06-18",16,"Dissolved oxygen saturation","22.2222"
"1984-06-18",16,"Temperature, water","12"
"1984-06-18",17,"Dissolved oxygen (DO)","2.2"
"1984-06-18",17,"Dissolved oxygen saturation","19.8198"
"1984-06-18",17,"Temperature, water","11"
"1984-06-18",18,"Dissolved oxygen (DO)","2.2"
"1984-06-18",18,"Dissolved oxygen saturation","19.8198"
"1984-06-18",18,"Temperature, water","11"
"1984-06-18",18,"pH","7.33"
"1984-07-16",6,"Dissolved oxygen saturation","87.3563"
"1984-06-18",18,"Specific conductance","270"
"1984-06-18",18,"Phosphorus","0.02"
"1984-06-18",19,"Dissolved oxygen (DO)","1.8"
"1984-06-18",19,"Dissolved oxygen saturation","16.2162"
"1984-06-18",19,"Temperature, water","11"
"1984-07-16",0,"Dissolved oxygen (DO)","8.1"
"1984-07-16",0,"Depth, Secchi disk depth","3.3"
"1984-07-16",0,"Temperature, water","23"
