ActivityStartDate,ActivityDepthHeightMeasure.MeasureValue,CharacteristicName,ResultMeasureValue
2001-01-08,1,pH,7.98
2001-01-08,1,pH,7.96
2001-04-23,0,pH,8.49
2001-04-23,0,pH,8.51
2001-05-07,0,pH,8.61
2001-05-07,0,pH,8.59
2001-06-06,0,pH,8.47
2001-06-06,0,pH,8.48
2001-07-03,0,pH,8.79
2001-07-03,0,pH,8.81
2001-08-01,0,pH,8.91
2001-08-01,0,pH,8.91
2001-08-28,0,pH,8.93
2001-08-28,0,pH,8.84
2001-09-24,0,pH,9.94
2001-09-24,0,pH,10.02
2001-10-25,0,pH,8.75
2001-10-25,0,pH,8.73
2001-11-29,0,pH,8.37
2001-11-29,0,pH,8.32
2002-03-26,0,pH,8.16
2002-03-26,0,pH,8.19
2002-04-22,0,pH,8.46
2002-04-22,0,pH,8.46
2002-05-23,0,pH,8.54
2002-05-23,0,pH,8.6
2002-06-20,0,pH,8.62
2002-06-20,0,pH,8.61
2002-07-18,0,pH,8.96
2002-07-18,0,pH,8.96
2002-08-15,0,pH,9.2
2002-08-15,0,pH,9.19
2002-09-26,0,pH,8.22
2002-09-26,0,pH,8.2
2002-10-24,0,pH,8.96
2002-10-24,0,pH,8.66
2002-11-20,0,pH,8.09
2003-01-28,0,pH,8.98
2003-01-28,0,pH,9.04
2003-04-17,0,pH,8.82
2003-04-17,0,pH,8.79
2003-05-15,0,pH,8.84
2003-05-15,0,pH,8.81
2003-06-12,0,pH,8.83
2003-06-12,0,pH,8.96
2003-07-10,0,pH,9.23
2003-07-10,0,pH,9.25
2003-08-07,0,pH,9.47
2003-08-07,0,pH,9.5
2003-09-04,0,pH,8.96
2003-09-04,0,pH,9
2003-10-02,0,pH,8.77
2003-10-02,0,pH,8.77
2003-11-06,0,pH,8.63
2003-11-06,0,pH,8.66
2003-11-26,0,pH,8.33
2003-11-26,0,pH,8.37
2004-02-09,0,pH,8.57
2004-02-09,0,pH,8.52
2004-04-15,0,pH,8.65
2004-04-15,0,pH,8.63
2004-05-13,0,pH,8.64
2004-05-13,0,pH,8.67
2004-06-10,0,pH,8.39
2004-06-10,0,pH,8.34
2004-07-09,0,pH,8.38
2004-07-09,0,pH,8.7
2004-08-04,0,pH,8.34
2004-08-04,0,pH,8.54
2004-10-08,0,pH,8.54
2004-10-08,0,pH,8.53
2004-11-08,0,pH,8.55
2004-11-08,0,pH,8.52
2005-02-09,0,pH,7.61
2005-02-09,0,pH,7.84
2005-04-11,0,pH,8.55
2005-04-11,0,pH,8.69
2005-05-12,0,pH,8.19
2005-05-12,0,pH,8.28
2005-06-08,0,pH,8.51
2005-06-08,0,pH,8.58
2005-07-06,0,pH,8.52
2005-07-06,0,pH,8.5
2005-08-04,0,pH,8.76
2005-08-04,0,pH,8.75
2005-08-31,0,pH,8.89
2005-08-31,0,pH,8.9
2005-09-29,0,pH,9
2005-09-29,0,pH,9.02
2005-10-26,0,pH,8.78
2005-10-26,0,pH,8.79
2005-11-22,0,pH,8.12
2005-11-22,0,pH,7.99
2006-02-22,0,pH,8.62
2006-02-22,0,pH,8.64
2006-04-19,0,pH,8.21
2006-04-19,0,pH,8.22
2006-05-17,0,pH,8.63
2006-05-17,0,pH,8.64
2006-06-14,0,pH,8.89
2006-06-14,0,pH,8.89
2006-07-12,0,pH,8.75
2006-07-12,0,pH,8.77
2006-08-09,0,pH,8.99
2006-08-09,0,pH,9.03
2006-09-14,0,pH,8.77
2006-09-14,0,pH,8.78
2006-10-04,0,pH,8.91
2006-10-04,0,pH,8.91
2006-11-02,0,pH,8.22
2006-11-02,0,pH,8.24
2006-11-28,0,pH,8.15
2006-11-28,0,pH,8.15
2007-03-08,0,pH,8.16
2007-03-08,0,pH,8.16
2007-04-18,0,pH,8.63
2007-04-18,0,pH,8.64
2007-05-15,0,pH,8.6
2007-05-15,0,pH,8.61
2007-06-13,0,pH,8.65
2007-06-13,0,pH,8.62
2007-07-11,0,pH,8.69
2007-07-11,0,pH,8.64
2007-08-08,0,pH,8.67
2007-08-08,0,pH,8.73
2007-09-05,0,pH,9.02
2007-09-05,0,pH,9.03
2007-10-03,0,pH,8.68
2007-10-03,0,pH,8.64
2007-10-31,0,pH,8.3
2007-10-31,0,pH,8.36
2008-02-18,0,pH,7.74
2008-02-18,0,pH,7.79
2008-04-15,0,pH,8.36
2008-04-15,0,pH,8.4
2008-05-13,0,pH,8.4
2008-05-13,0,pH,8.38
2008-06-11,0,pH,8.61
2008-06-11,0,pH,8.62
2008-07-09,0,pH,8.87
2008-07-09,0,pH,8.9
2008-08-06,0,pH,8.73
2008-08-06,0,pH,8.86
2008-09-08,0,pH,8.8
2008-09-08,0,pH,8.76
2008-10-06,0,pH,8.78
2008-10-06,0,pH,8.79
2008-11-03,0,pH,8.68
2008-11-03,0,pH,8.68
2009-02-16,0,pH,8.12
2009-02-16,0,pH,8.11
2009-04-13,0,pH,8.71
2009-04-13,0,pH,8.79
2009-05-12,0,pH,8.54
2009-05-12,0,pH,8.63
2009-06-11,0,pH,8.54
2009-06-11,0,pH,8.56
2009-07-07,0,pH,8.67
2009-07-07,0,pH,8.65
2009-08-03,0,pH,8.54
2009-08-03,0,pH,8.8
2009-08-31,0,pH,8.47
2009-08-31,0,pH,8.52
2009-10-02,0,pH,8.48
2009-10-02,0,pH,8.44
2009-11-04,0,pH,8.49
2009-11-04,0,pH,8.52
2010-02-05,0,pH,8.13
2010-02-05,0,pH,8.15
2010-04-14,0,pH,8.58
2010-04-14,0,pH,8.66
2010-05-12,0,pH,8.4
2010-05-12,0,pH,8.4
2010-06-10,0,pH,8.54
2010-06-10,0,pH,8.48
2010-07-07,0,pH,8.76
2010-07-07,0,pH,8.75
2010-08-05,0,pH,8.84
2010-08-05,0,pH,8.83
2010-08-31,0,pH,8.74
2010-08-31,0,pH,8.74
2010-10-08,0,pH,8.78
2010-10-08,0,pH,8.83
2010-11-10,0,pH,8.66
2010-11-10,0,pH,8.68
2011-01-27,0,pH,8.41
2011-01-27,0,pH,8.45
2011-04-20,0,pH,8.14
2011-04-20,0,pH,8.23
2011-05-18,0,pH,8.28
2011-05-18,0,pH,8.3
2011-06-15,0,pH,8.46
2011-06-15,0,pH,8.43
2011-07-13,0,pH,8.56
2011-07-13,0,pH,8.56
2011-08-10,0,pH,8.64
2011-08-10,0,pH,8.63
2011-09-15,0,pH,8.81
2011-09-15,0,pH,8.8
2011-10-05,0,pH,8.67
2011-10-05,0,pH,8.67
2011-11-01,0,pH,8.33
2011-11-01,0,pH,8.34
2012-02-16,0,pH,8.16
2012-02-16,0,pH,8.18
2012-04-18,0,pH,8.25
2012-04-18,0,pH,8.23
2012-05-17,0,pH,8.74
2012-05-17,0,pH,8.73
2012-06-13,0,pH,8.83
2012-06-13,0,pH,8.8
2012-07-12,0,pH,9.2
2012-07-12,0,pH,9.21
2012-08-08,0,pH,8.77
2012-08-08,0,pH,8.77
2012-09-05,0,pH,8.31
2012-09-05,0,pH,8.31
2012-10-02,0,pH,8.34
2012-10-02,0,pH,8.34
2012-10-30,0,pH,8.51
2012-10-30,0,pH,8.33
2013-04-30,0,pH,8.64
2013-04-30,0,pH,8.64
2013-05-15,0,pH,8.7
2013-05-15,0,pH,8.7
2013-06-12,0,pH,8.71
2013-06-12,0,pH,8.66
2013-07-10,0,pH,9.12
2013-07-10,0,pH,9.13
2013-08-08,0,pH,8.8
2013-08-08,0,pH,8.8
2013-09-09,0,pH,8.49
2013-09-09,0,pH,8.48
2013-10-02,0,pH,8.46
2013-10-02,0,pH,8.44
2013-10-31,0,pH,8.29
2013-10-31,0,pH,8.26
2014-05-02,0,pH,7.82
2014-05-02,0,pH,7.81
2014-05-15,0,pH,7.95
2014-05-15,0,pH,7.92
2014-06-12,0,pH,7.89
2014-06-12,0,pH,7.89
2014-07-10,0,pH,8.64
2014-07-10,0,pH,8.61
2014-08-06,0,pH,8.69
2014-08-06,0,pH,8.68
2014-09-08,0,pH,8.53
2014-09-08,0,pH,8.47
2014-09-30,0,pH,8.58
2014-09-30,0,pH,8.54
2014-11-03,0,pH,8.49
2014-11-03,0,pH,8.48
2015-01-28,0,pH,8.76
2015-01-28,0,pH,8.73
2015-04-17,0,pH,8.37
2015-04-17,0,pH,8.35
2015-05-12,0,pH,8.29
2015-05-12,0,pH,8.29
2015-06-11,0,pH,8.74
2015-06-11,0,pH,8.72
2015-07-10,0,pH,9.05
2015-07-10,0,pH,9.01
2015-08-05,0,pH,8.94
2015-08-05,0,pH,8.52
2015-09-08,0,pH,8.51
2015-09-08,0,pH,8.55
2015-10-15,0,pH,8.4
2015-10-15,0,pH,8.39
2015-11-09,0,pH,8.32
2015-11-09,0,pH,8.35
2016-02-05,0,pH,8.51
2016-02-05,0,pH,8.54
2016-04-14,0,pH,8.51
2016-04-14,0,pH,8.49
2016-05-16,0,pH,8.56
2016-05-16,0,pH,8.59
2016-06-09,0,pH,8.54
2016-06-09,0,pH,8.61
2016-07-07,0,pH,8.93
2016-07-07,0,pH,8.96
2016-08-03,0,pH,9
2016-08-03,0,pH,9.04
2016-09-29,0,pH,8.3
2016-09-29,0,pH,8.3
2016-11-01,0,pH,7.86
2016-11-01,0,pH,7.86
2017-02-16,0,pH,8.61
2017-02-16,0,pH,9.03
2017-04-18,0,pH,8.51
2017-04-18,0,pH,8.58
2017-05-18,0,pH,8.85
2017-05-18,0,pH,8.85
2017-06-14,0,pH,8.84
2017-06-14,0,pH,8.82
2017-07-12,0,pH,8.95
2017-07-12,0,pH,8.93
2017-08-09,0,pH,9.14
2017-08-09,0,pH,9.14
2017-09-08,0,pH,8.77
2017-09-08,0,pH,8.76
2017-10-02,0,pH,8.6
2017-10-02,0,pH,8.57
2017-10-31,0,pH,8.83
2017-10-31,0,pH,8.83
2018-02-26,0,pH,7.94
2018-02-26,0,pH,7.89
2018-04-26,0,pH,8.82
2018-04-26,0,pH,8.81
2018-05-16,0,pH,8.77
2018-05-16,0,pH,8.76
2018-06-14,0,pH,8.98
2018-06-14,0,pH,8.98
2018-07-13,0,pH,8.93
2018-07-13,0,pH,8.92
2018-08-09,0,pH,8.85
2018-08-09,0,pH,8.9
2018-09-06,0,pH,8.53
2018-09-06,0,pH,8.52
2018-10-12,0,pH,8.82
2018-10-12,0,pH,8.82
2018-11-01,0,pH,8.96
2018-11-01,0,pH,8.95
1996-02-13,1,"Alkalinity, total",3339
1996-02-13,1,"Alkalinity, total",3392
1996-05-02,0,"Alkalinity, total",4064
1996-05-02,0,"Alkalinity, total",4058
1996-08-07,0,"Alkalinity, total",3185
1996-08-07,0,"Alkalinity, total",3201
1996-11-07,0,"Alkalinity, total",3457
1996-11-07,0,"Alkalinity, total",3448
1997-05-05,0,"Alkalinity, total",3995
1997-05-05,0,"Alkalinity, total",3982
1997-11-20,0,"Alkalinity, total",3685
1997-11-20,0,"Alkalinity, total",3845
1998-04-23,0,"Alkalinity, total",3666
1998-04-23,0,"Alkalinity, total",3661
1998-08-07,0,"Alkalinity, total",3047
1998-08-07,0,"Alkalinity, total",3047
1998-10-26,0,"Alkalinity, total",3490
1998-10-26,0,"Alkalinity, total",3558
1999-01-26,1,"Alkalinity, total",4690
1999-01-26,1,"Alkalinity, total",4742
1999-04-13,0,"Alkalinity, total",4090
1999-04-13,0,"Alkalinity, total",4125
1999-07-09,0,"Alkalinity, total",3253
1999-07-09,0,"Alkalinity, total",3299
1999-10-25,0,"Alkalinity, total",3036
1999-10-25,0,"Alkalinity, total",3239
2000-01-26,1,"Alkalinity, total",4373
2000-01-26,1,"Alkalinity, total",4370
2000-04-12,0,"Alkalinity, total",4151
2000-04-12,0,"Alkalinity, total",4140
2000-07-04,0,"Alkalinity, total",2894
2000-07-04,0,"Alkalinity, total",2683
2000-10-23,0,"Alkalinity, total",3404
2000-10-23,0,"Alkalinity, total",3404
2001-01-08,0,"Alkalinity, total",4360
2001-01-08,0,"Alkalinity, total",4352
2001-04-23,0,"Alkalinity, total",4031
2001-04-23,0,"Alkalinity, total",4060
2001-08-01,0,"Alkalinity, total",3090
2001-08-01,0,"Alkalinity, total",3084
2001-10-25,0,"Alkalinity, total",3049
2001-10-25,0,"Alkalinity, total",3035
2002-04-22,0,"Alkalinity, total",3981
2002-04-22,0,"Alkalinity, total",3979
2002-07-18,0,"Alkalinity, total",3105
2002-07-18,0,"Alkalinity, total",3065
2003-01-28,0,"Alkalinity, total",4510
2003-04-17,0,"Alkalinity, total",4323
2003-04-17,0,"Alkalinity, total",4319
2003-08-07,0,"Alkalinity, total",3127
2003-08-07,0,"Alkalinity, total",3026
2003-11-06,0,"Alkalinity, total",3754
2003-11-06,0,"Alkalinity, total",3461
2004-02-09,0,"Alkalinity, total",4251
2004-02-09,0,"Alkalinity, total",4039
2004-04-15,0,"Alkalinity, total",3841
2004-04-15,0,"Alkalinity, total",3815
2004-08-04,0,"Alkalinity, total",3372
2004-08-04,0,"Alkalinity, total",3397
2004-11-08,0,"Alkalinity, total",3592
2004-11-08,0,"Alkalinity, total",3546
2005-02-09,0,"Alkalinity, total",4191
2005-02-09,0,"Alkalinity, total",4064
2005-04-11,0,"Alkalinity, total",3915
2005-04-11,0,"Alkalinity, total",3924
2005-08-04,0,"Alkalinity, total",3317
2005-08-04,0,"Alkalinity, total",3328
2005-10-26,0,"Alkalinity, total",3540
2005-10-26,0,"Alkalinity, total",3563
2006-02-22,0,"Alkalinity, total",3944
2006-02-22,0,"Alkalinity, total",3919
2006-04-19,0,"Alkalinity, total",3891
2006-04-19,0,"Alkalinity, total",3836
2006-08-09,0,"Alkalinity, total",3286
2006-08-09,0,"Alkalinity, total",3287
2006-11-02,0,"Alkalinity, total",3455
2006-11-02,0,"Alkalinity, total",3461
2007-03-08,0,"Alkalinity, total",4527
2007-03-08,0,"Alkalinity, total",4584
2007-04-18,0,"Alkalinity, total",4017
2007-04-18,0,"Alkalinity, total",4002
2007-10-31,0,"Alkalinity, total",3681
2007-10-31,0,"Alkalinity, total",3273
2008-02-18,0,"Alkalinity, total",4909
2008-02-18,0,"Alkalinity, total",4901
2008-04-15,0,"Alkalinity, total",3910
2008-04-15,0,"Alkalinity, total",3912
2008-08-06,0,"Alkalinity, total",3689
2008-08-06,0,"Alkalinity, total",3200
2008-11-03,0,"Alkalinity, total",4148
2008-11-03,0,"Alkalinity, total",4129
2009-02-16,0,"Alkalinity, total",1123
2009-02-16,0,"Alkalinity, total",1063
2009-04-13,0,"Alkalinity, total",4180
2009-04-13,0,"Alkalinity, total",4173
2009-08-03,0,"Alkalinity, total",3630
2009-08-03,0,"Alkalinity, total",3480
2009-11-04,0,"Alkalinity, total",4096
2009-11-04,0,"Alkalinity, total",3912
2010-02-05,0,"Alkalinity, total",5341
2010-02-05,0,"Alkalinity, total",5499
2010-04-14,0,"Alkalinity, total",4371
2010-04-14,0,"Alkalinity, total",4372
2010-08-05,0,"Alkalinity, total",2996
2010-08-05,0,"Alkalinity, total",3190
2010-11-10,0,"Alkalinity, total",3901
2010-11-10,0,"Alkalinity, total",3958
2011-01-27,0,"Alkalinity, total",5037
2011-01-27,0,"Alkalinity, total",5107
2011-05-18,0,"Alkalinity, total",4300
2011-05-18,0,"Alkalinity, total",4259
2011-08-10,0,"Alkalinity, total",3082
2011-08-10,0,"Alkalinity, total",3083
2011-11-01,0,"Alkalinity, total",3832
2011-11-01,0,"Alkalinity, total",3840
2012-02-16,0,"Alkalinity, total",-99
2012-02-16,0,"Alkalinity, total",-99
2012-04-18,0,"Alkalinity, total",4199
2012-04-18,0,"Alkalinity, total",4237
2012-08-08,0,"Alkalinity, total",3059
2012-08-08,0,"Alkalinity, total",3018
2012-10-30,0,"Alkalinity, total",5841
2012-10-30,0,"Alkalinity, total",5821
2013-02-25,0,"Alkalinity, total",4287
2013-02-25,0,"Alkalinity, total",4604
2013-04-30,0,"Alkalinity, total",5083
2013-04-30,0,"Alkalinity, total",5041
2013-08-08,0,"Alkalinity, total",4162
2013-08-08,0,"Alkalinity, total",4131
2013-10-31,0,"Alkalinity, total",5291
2013-10-31,0,"Alkalinity, total",5279
2014-05-02,0,"Alkalinity, total",4218
2014-05-02,0,"Alkalinity, total",4169
2014-08-06,0,"Alkalinity, total",3073
2014-08-06,0,"Alkalinity, total",3058
2014-11-03,0,"Alkalinity, total",3871
2014-11-03,0,"Alkalinity, total",3863
2015-01-28,0,"Alkalinity, total",4750
2015-01-28,0,"Alkalinity, total",4676
2015-04-17,0,"Alkalinity, total",4380
2015-04-17,0,"Alkalinity, total",4122
2015-08-05,0,"Alkalinity, total",3281
2015-08-05,0,"Alkalinity, total",3151
2015-11-09,0,"Alkalinity, total",4060
2015-11-09,0,"Alkalinity, total",4057
2016-02-05,0,"Alkalinity, total",4639
2016-02-05,0,"Alkalinity, total",4609
2016-04-14,0,"Alkalinity, total",4218
2016-04-14,0,"Alkalinity, total",4210
2016-08-03,0,"Alkalinity, total",2694
2016-08-03,0,"Alkalinity, total",2690
2016-11-01,0,"Alkalinity, total",4013
2016-11-01,0,"Alkalinity, total",3949
2017-02-16,0,"Alkalinity, total",4588
2017-02-16,0,"Alkalinity, total",4380
2017-04-18,0,"Alkalinity, total",4273
2017-04-18,0,"Alkalinity, total",4293
2017-08-09,0,"Alkalinity, total",2880
2017-08-09,0,"Alkalinity, total",2859
2017-10-31,0,"Alkalinity, total",4222
2017-10-31,0,"Alkalinity, total",4214
2018-02-26,0,"Alkalinity, total",1075
2018-02-26,0,"Alkalinity, total",1081
2018-04-26,0,"Alkalinity, total",4562
2018-04-26,0,"Alkalinity, total",4473
2018-08-09,0,"Alkalinity, total",3128
2018-08-09,0,"Alkalinity, total",3141
2018-11-01,0,"Alkalinity, total",3876
2018-11-01,0,"Alkalinity, total",3839
1996-02-13,1,Dissolved inorganic carbon,51.76
1996-02-13,1,Dissolved inorganic carbon,51.29
1996-05-15,0,Dissolved inorganic carbon,49.15
1996-05-15,0,Dissolved inorganic carbon,49.37
1996-05-30,0,Dissolved inorganic carbon,50.16
1996-05-30,0,Dissolved inorganic carbon,25.43
1996-06-11,0,Dissolved inorganic carbon,45.78
1996-06-11,0,Dissolved inorganic carbon,46.3
1996-07-10,0,Dissolved inorganic carbon,39.97
1996-07-10,0,Dissolved inorganic carbon,38.84
1996-08-07,0,Dissolved inorganic carbon,21.65
1996-08-07,0,Dissolved inorganic carbon,19.92
1996-09-06,0,Dissolved inorganic carbon,33.54
1996-09-06,0,Dissolved inorganic carbon,33.86
1996-10-15,0,Dissolved inorganic carbon,24.08
1997-01-15,0,Dissolved inorganic carbon,49.45
1997-01-15,0,Dissolved inorganic carbon,50.35
1997-04-10,0,Dissolved inorganic carbon,49.89
1997-04-10,0,Dissolved inorganic carbon,49.53
1997-05-05,0,Dissolved inorganic carbon,49.04
1997-05-05,0,Dissolved inorganic carbon,49.43
1997-05-16,0,Dissolved inorganic carbon,48.49
1997-05-16,0,Dissolved inorganic carbon,48.77
1997-06-11,0,Dissolved inorganic carbon,42.89
1997-06-11,0,Dissolved inorganic carbon,42.67
1997-07-08,0,Dissolved inorganic carbon,41.07
1997-07-08,0,Dissolved inorganic carbon,40.87
1997-09-11,0,Dissolved inorganic carbon,39.05
1997-09-11,0,Dissolved inorganic carbon,38.31
1997-10-28,0,Dissolved inorganic carbon,45.03
1997-11-20,0,Dissolved inorganic carbon,47.39
1997-11-20,0,Dissolved inorganic carbon,47.25
1998-03-25,0,Dissolved inorganic carbon,51.54
1998-03-25,0,Dissolved inorganic carbon,51.69
1998-04-15,0,Dissolved inorganic carbon,46.16
1998-04-15,0,Dissolved inorganic carbon,46
1998-04-23,0,Dissolved inorganic carbon,46.61
1998-04-23,0,Dissolved inorganic carbon,64.48
1998-06-10,0,Dissolved inorganic carbon,46.8
1998-06-10,0,Dissolved inorganic carbon,45.67
1998-07-07,0,Dissolved inorganic carbon,39.11
1998-07-07,0,Dissolved inorganic carbon,40.68
1998-08-07,0,Dissolved inorganic carbon,37.19
1998-08-07,0,Dissolved inorganic carbon,37.17
1998-10-26,0,Dissolved inorganic carbon,42.91
1998-10-26,0,Dissolved inorganic carbon,43.55
1998-11-24,0,Dissolved inorganic carbon,49.45
1998-11-24,0,Dissolved inorganic carbon,48.48
1999-01-26,1,Dissolved inorganic carbon,59.83
1999-01-26,1,Dissolved inorganic carbon,60.42
1999-02-24,1,Dissolved inorganic carbon,51.35
1999-02-24,1,Dissolved inorganic carbon,52.28
1999-04-13,0,Dissolved inorganic carbon,52.33
1999-04-13,0,Dissolved inorganic carbon,53.07
1999-05-11,0,Dissolved inorganic carbon,48.82
1999-05-11,0,Dissolved inorganic carbon,48.95
1999-06-08,0,Dissolved inorganic carbon,44.21
1999-06-08,0,Dissolved inorganic carbon,45.44
1999-07-09,0,Dissolved inorganic carbon,40.12
1999-07-09,0,Dissolved inorganic carbon,41.03
1999-08-03,0,Dissolved inorganic carbon,37
1999-08-03,0,Dissolved inorganic carbon,37.6
1999-08-31,0,Dissolved inorganic carbon,34.87
1999-08-31,0,Dissolved inorganic carbon,34.93
1999-09-28,0,Dissolved inorganic carbon,34.96
1999-09-28,0,Dissolved inorganic carbon,35.25
1999-10-25,0,Dissolved inorganic carbon,39.52
1999-10-25,0,Dissolved inorganic carbon,39.45
1999-11-29,0,Dissolved inorganic carbon,45.4
1999-11-29,0,Dissolved inorganic carbon,45.16
2000-01-26,1,Dissolved inorganic carbon,56.56
2000-01-26,1,Dissolved inorganic carbon,56.92
2000-02-24,1,Dissolved inorganic carbon,59.94
2000-02-24,1,Dissolved inorganic carbon,60.17
2000-03-16,0,Dissolved inorganic carbon,52.86
2000-03-16,0,Dissolved inorganic carbon,53.05
2000-04-12,0,Dissolved inorganic carbon,52.54
2000-04-12,0,Dissolved inorganic carbon,52
2000-05-10,0,Dissolved inorganic carbon,48.45
2000-05-10,0,Dissolved inorganic carbon,48.84
2000-06-05,0,Dissolved inorganic carbon,37.3
2000-06-05,0,Dissolved inorganic carbon,37.04
2000-07-04,0,Dissolved inorganic carbon,31.46
2000-07-04,0,Dissolved inorganic carbon,31.14
2000-08-01,0,Dissolved inorganic carbon,34.68
2000-08-01,0,Dissolved inorganic carbon,33.94
2000-08-29,0,Dissolved inorganic carbon,35.3
2000-08-29,0,Dissolved inorganic carbon,34.74
2000-09-26,0,Dissolved inorganic carbon,36.4
2000-09-26,0,Dissolved inorganic carbon,36.72
2000-10-23,0,Dissolved inorganic carbon,41.96
2000-10-23,0,Dissolved inorganic carbon,41.39
2000-11-20,0,Dissolved inorganic carbon,47.64
2000-11-20,0,Dissolved inorganic carbon,47.13
2001-01-08,0,Dissolved inorganic carbon,56.78
2001-01-08,0,Dissolved inorganic carbon,57.16
2001-04-23,0,Dissolved inorganic carbon,50.64
2001-04-23,0,Dissolved inorganic carbon,49.74
2001-05-07,0,Dissolved inorganic carbon,48.86
2001-05-07,0,Dissolved inorganic carbon,48.9
2001-06-06,0,Dissolved inorganic carbon,44.73
2001-06-06,0,Dissolved inorganic carbon,44.65
2001-07-03,0,Dissolved inorganic carbon,38
2001-07-03,0,Dissolved inorganic carbon,37.72
2001-08-01,0,Dissolved inorganic carbon,34.65
2001-08-28,0,Dissolved inorganic carbon,31.54
2001-08-28,0,Dissolved inorganic carbon,31.02
2001-09-24,0,Dissolved inorganic carbon,32.85
2001-09-24,0,Dissolved inorganic carbon,32.55
2001-10-25,0,Dissolved inorganic carbon,36.95
2001-10-25,0,Dissolved inorganic carbon,37.83
2001-11-29,0,Dissolved inorganic carbon,44.09
2001-11-29,0,Dissolved inorganic carbon,43.91
2002-03-26,0,Dissolved inorganic carbon,51.86
2002-03-26,0,Dissolved inorganic carbon,52.06
2002-04-22,0,Dissolved inorganic carbon,50.06
2002-04-22,0,Dissolved inorganic carbon,50.01
2002-05-23,0,Dissolved inorganic carbon,50.38
2002-05-23,0,Dissolved inorganic carbon,50.32
2002-06-20,0,Dissolved inorganic carbon,41.95
2002-06-20,0,Dissolved inorganic carbon,42.03
2002-07-18,0,Dissolved inorganic carbon,36.38
2002-07-18,0,Dissolved inorganic carbon,36.14
2002-08-15,0,Dissolved inorganic carbon,37.11
2002-08-15,0,Dissolved inorganic carbon,37.26
2002-09-26,0,Dissolved inorganic carbon,36.87
2002-09-26,0,Dissolved inorganic carbon,37.08
2002-10-24,0,Dissolved inorganic carbon,40.91
